Timestamp,Level,File,Message
2025-10-17T14:59:48.2289841+08:00,INFO,"10880_20251017_09_07.pdf","Read computer number from metadata: 047"
2025-10-17T14:59:48.2442651+08:00,INFO,"10880_20251017_09_07.pdf","Cleaned up metadata file from incoming folder"
2025-10-17T14:59:48.2508495+08:00,INFO,"10880_20251017_11_26.pdf","Read computer number from metadata: 047"
2025-10-17T14:59:48.2617071+08:00,INFO,"10880_20251017_11_26.pdf","Cleaned up metadata file from incoming folder"
2025-10-17T14:59:51.5298531+08:00,INFO,"10880_20251017_11_26.pdf","Using computer number from web upload: 047"
2025-10-17T14:59:51.5332028+08:00,INFO,"10880_20251017_11_26.pdf","Formatted school-id: 46 → S046"
2025-10-17T14:59:51.5412059+08:00,INFO,"10880_20251017_11_26.pdf","Added District: Kowloon City (from S046)"
2025-10-17T14:59:51.5812459+08:00,INFO,"10880_20251017_09_07.pdf","Using computer number from web upload: 047"
2025-10-17T14:59:51.5848264+08:00,INFO,"10880_20251017_09_07.pdf","Formatted school-id: 46 → S046"
2025-10-17T14:59:51.5922359+08:00,INFO,"10880_20251017_09_07.pdf","Added District: Kowloon City (from S046)"
2025-10-17T14:59:51.8135154+08:00,INFO,"10880_20251017_09_07.pdf","Searching for existing submission with sessionkey: 10880_20251017_09_07"
2025-10-17T14:59:51.8167817+08:00,INFO,"10880_20251017_11_26.pdf","Searching for existing submission with sessionkey: 10880_20251017_11_26"
2025-10-17T14:59:51.8308628+08:00,DEBUG,"10880_20251017_09_07.pdf","Using :matches filter with pattern '10880' (extracted from sessionkey)"
2025-10-17T14:59:51.8607548+08:00,DEBUG,"10880_20251017_11_26.pdf","Using :matches filter with pattern '10880' (extracted from sessionkey)"
2025-10-17T15:00:19.9520117+08:00,INFO,"10880_20251017_11_26.pdf","No existing submission found, will CREATE new submission"
2025-10-17T15:00:20.1817008+08:00,INFO,"10880_20251017_09_07.pdf","No existing submission found, will CREATE new submission"
2025-10-17T15:00:21.4668050+08:00,UPLOAD,"10880_20251017_11_26.pdf","Created new submission 6364936200328358487"
2025-10-17T15:00:21.4718834+08:00,INFO,"10880_20251017_11_26.pdf","Upload succeeded with chunk size 100 fields (attempt 1)"
2025-10-17T15:00:21.4761770+08:00,INFO,"10880_20251017_11_26.pdf","Jotform upload completed successfully: 6364936200328358487 (took 1 attempt(s))"
2025-10-17T15:00:21.4871395+08:00,INFO,"10880_20251017_11_26.pdf","Created school folder: E:\The Education University of Hong Kong\o365grp_KeySteps@JC - General\98 - IT Support\04 - Homemade Apps\4Set-Server\filed\S046"
2025-10-17T15:00:21.5112346+08:00,FILED,"10880_20251017_11_26.pdf","10880_20251017_11_26.pdf → S046/"
2025-10-17T15:00:21.7005523+08:00,UPLOAD,"10880_20251017_09_07.pdf","Created new submission 6364936200325799611"
2025-10-17T15:00:21.7133330+08:00,INFO,"10880_20251017_09_07.pdf","Upload succeeded with chunk size 100 fields (attempt 1)"
2025-10-17T15:00:21.7188175+08:00,INFO,"10880_20251017_09_07.pdf","Jotform upload completed successfully: 6364936200325799611 (took 1 attempt(s))"
2025-10-17T15:00:21.7973933+08:00,FILED,"10880_20251017_09_07.pdf","10880_20251017_09_07.pdf → S046/"
